league_division,match_date,home_team,away_team,full_time_home_team_goals,full_time_away_team_goals,full_time_result,half_time_home_team_goals,half_time_away_team_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,season
e0,2018-07-04,bournemouth,crystal palace,2,2,d,0,0,d,j moss,20,13,5,6,8,9,11,3,2,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-07-04,brighton,huddersfield,1,1,d,1,1,d,a taylor,13,14,4,5,13,7,5,3,1,0,1,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-07-04,everton,liverpool,0,0,d,0,0,d,m oliver,6,10,1,3,12,7,3,2,0,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-07-04,leicester,newcastle,1,2,a,0,1,a,s attwell,8,8,1,4,7,14,7,5,1,3,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-07-04,man city,man united,2,3,a,2,0,h,m atkinson,20,5,6,4,17,9,8,4,6,3,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-07-04,stoke,tottenham,1,2,a,0,0,d,g scott,10,15,4,4,19,8,6,3,4,3,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-07-04,watford,burnley,1,2,a,0,0,d,p tierney,14,7,5,4,18,12,11,1,2,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-07-04,west brom,swansea,1,1,d,0,0,d,r east,15,7,3,1,15,5,5,1,3,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-08-04,arsenal,southampton,3,2,h,2,1,h,a marriner,13,15,7,8,11,7,8,6,2,1,1,1,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-08-04,chelsea,west ham,1,1,d,1,0,h,k friend,23,5,6,2,7,11,10,6,0,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-14,burnley,leicester,2,1,h,2,0,h,m atkinson,8,15,3,6,9,10,4,8,2,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-14,crystal palace,brighton,3,2,h,3,2,h,a marriner,15,12,8,3,12,16,5,6,3,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-14,huddersfield,watford,1,0,h,0,0,d,c pawson,9,4,1,2,9,8,9,6,2,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-14,liverpool,bournemouth,3,0,h,1,0,h,c kavanagh,20,6,7,1,9,9,7,5,1,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-14,southampton,chelsea,2,3,a,1,0,h,m dean,10,17,7,5,13,14,4,7,5,3,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-14,swansea,everton,1,1,d,0,1,a,l mason,17,12,7,3,10,11,6,3,1,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-14,tottenham,man city,1,3,a,1,2,a,j moss,8,17,3,6,11,12,5,7,3,4,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-15,man united,west brom,0,1,a,0,0,d,p tierney,14,10,4,4,8,13,4,4,1,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-15,newcastle,arsenal,2,1,h,1,1,d,a taylor,8,15,4,3,11,9,2,5,1,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-16,west ham,stoke,1,1,d,0,0,d,m oliver,18,11,6,7,15,21,10,1,2,3,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-17,brighton,tottenham,1,1,d,0,0,d,k friend,8,16,5,6,6,5,3,4,1,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-18,bournemouth,man united,0,2,a,0,1,a,g scott,13,13,2,4,9,8,8,5,3,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-19,burnley,chelsea,1,2,a,0,1,a,r madley,5,16,2,5,9,11,3,2,1,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-19,leicester,southampton,0,0,d,0,0,d,r east,11,6,3,2,10,10,11,3,0,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-21,watford,crystal palace,0,0,d,0,0,d,c kavanagh,14,6,4,1,17,13,4,3,3,5,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-21,west brom,liverpool,2,2,d,0,1,a,s attwell,13,9,6,3,12,5,7,4,0,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-22,arsenal,west ham,4,1,h,0,0,d,l mason,20,11,8,4,11,9,8,6,3,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-22,man city,swansea,5,0,h,2,0,h,c pawson,19,4,12,1,6,8,5,1,0,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-22,stoke,burnley,1,1,d,1,0,h,m dean,8,16,3,7,15,5,3,8,2,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-23,everton,newcastle,1,0,h,0,0,d,r madley,9,9,1,2,10,11,4,6,2,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-28,burnley,brighton,0,0,d,0,0,d,r east,10,9,4,1,5,17,3,4,0,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-28,crystal palace,leicester,5,0,h,2,0,h,m dean,15,6,9,1,11,9,8,2,1,1,0,1,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-28,huddersfield,everton,0,2,a,0,1,a,l probert,9,7,2,5,9,8,4,3,1,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-28,liverpool,stoke,0,0,d,0,0,d,a marriner,20,5,2,1,7,14,9,2,1,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-28,newcastle,west brom,0,1,a,0,1,a,d coote,17,9,2,2,8,13,5,1,1,3,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-28,southampton,bournemouth,2,1,h,1,1,d,a taylor,14,14,6,7,12,11,5,8,5,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-28,swansea,chelsea,0,1,a,0,1,a,j moss,10,11,3,3,13,9,1,2,1,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-29,man united,arsenal,2,1,h,1,0,h,k friend,17,8,3,3,12,7,9,0,0,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-29,west ham,man city,1,4,a,1,2,a,n swarbrick,4,19,1,7,5,11,0,7,0,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-30,tottenham,watford,2,0,h,1,0,h,m oliver,13,13,3,5,11,10,4,0,1,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-04-05,brighton,man united,1,0,h,0,0,d,c pawson,11,16,4,3,5,3,5,6,2,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-05,bournemouth,swansea,1,0,h,1,0,h,k friend,13,12,5,3,10,10,11,6,1,4,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-05,everton,southampton,1,1,d,0,0,d,j moss,9,11,3,5,14,12,3,4,2,4,0,1,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-05,leicester,west ham,0,2,a,0,1,a,c kavanagh,13,13,2,3,8,9,8,3,1,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-05,stoke,crystal palace,1,2,a,1,0,h,m atkinson,7,13,2,2,18,12,1,7,5,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-05,watford,newcastle,2,1,h,2,0,h,r east,11,9,8,1,9,11,2,5,2,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-05,west brom,tottenham,1,0,h,0,0,d,m jones,9,18,1,5,13,12,5,9,4,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-06-05,arsenal,burnley,5,0,h,2,0,h,a marriner,16,6,8,2,6,7,4,5,0,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-06-05,chelsea,liverpool,1,0,h,1,0,h,a taylor,12,10,4,5,12,9,3,1,3,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-06-05,man city,huddersfield,0,0,d,0,0,d,m dean,15,5,2,3,9,4,10,1,0,3,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-08-05,swansea,southampton,0,1,a,0,0,d,m oliver,11,13,3,8,7,15,7,6,2,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-09-05,chelsea,huddersfield,1,1,d,0,0,d,l mason,22,3,5,2,7,10,9,0,0,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-09-05,leicester,arsenal,3,1,h,1,0,h,g scott,19,14,10,7,7,12,6,6,2,2,0,1,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-09-05,man city,brighton,3,1,h,2,1,h,p tierney,19,6,7,3,5,7,4,3,0,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-09-05,tottenham,newcastle,1,0,h,0,0,d,n swarbrick,11,14,7,3,10,8,6,4,2,3,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-10-05,west ham,man united,0,0,d,0,0,d,j moss,9,16,2,6,12,12,1,6,1,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-13,burnley,bournemouth,1,2,a,1,0,h,p tierney,12,16,4,5,14,9,7,8,0,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-13,crystal palace,west brom,2,0,h,0,0,d,j moss,11,7,5,1,10,11,4,2,2,3,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-13,huddersfield,arsenal,0,1,a,0,1,a,m oliver,18,9,3,4,11,7,7,4,1,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-13,liverpool,brighton,4,0,h,2,0,h,k friend,22,2,11,1,3,6,7,3,0,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-13,man united,watford,1,0,h,1,0,h,l mason,7,7,1,3,6,11,6,5,4,0,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-13,newcastle,chelsea,3,0,h,1,0,h,m atkinson,16,6,6,2,11,10,4,2,0,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-13,southampton,man city,0,1,a,0,0,d,a marriner,8,13,3,2,8,10,1,12,3,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-13,swansea,stoke,1,2,a,1,2,a,a taylor,26,8,11,5,12,9,6,0,1,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-13,tottenham,leicester,5,4,h,1,2,a,c pawson,14,16,6,9,9,13,4,4,1,2,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e0,2018-05-13,west ham,everton,3,1,h,1,0,h,g scott,15,14,4,7,10,13,6,6,0,1,0,0,../../data/external/national leagues\season 2017-2018\e0_english premier league_2017-2018.csv
e1,2017-04-08,nott'm forest,millwall,1,0,h,1,0,h,p bankes,11,23,2,6,13,15,5,4,0,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-04-08,sunderland,derby,1,1,d,1,1,d,o langford,20,11,4,4,12,11,6,7,1,0,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-05-08,aston villa,hull,1,1,d,1,0,h,a madley,12,14,5,5,13,11,5,3,2,0,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-05-08,bristol city,barnsley,3,1,h,3,0,h,a davies,20,10,11,5,14,9,3,2,1,2,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-05-08,burton,cardiff,0,1,a,0,0,d,g eltringham,3,16,0,6,13,15,4,6,1,0,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-05-08,fulham,norwich,1,1,d,1,0,h,j linington,16,19,3,5,12,10,7,1,3,2,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-05-08,ipswich,birmingham,1,0,h,0,0,d,t robinson,12,12,2,3,11,14,8,2,1,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-05-08,preston,sheffield weds,1,0,h,0,0,d,t harrington,11,6,3,1,17,18,6,3,2,3,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-05-08,qpr,reading,2,0,h,1,0,h,s duncan,11,4,4,2,17,12,10,1,1,2,0,1,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-05-08,sheffield united,brentford,1,0,h,1,0,h,s martin,9,12,2,5,6,9,6,3,0,0,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-05-08,wolves,middlesbrough,1,0,h,1,0,h,d bond,10,5,2,2,14,13,4,4,1,2,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-06-08,bolton,leeds,2,3,a,1,3,a,s hooper,10,11,4,5,9,14,6,8,1,0,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-12-08,barnsley,ipswich,1,2,a,1,0,h,g eltringham,25,9,10,2,11,14,11,7,1,2,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-12-08,birmingham,bristol city,2,1,h,1,1,d,d bond,18,25,8,3,15,15,2,10,0,2,1,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-12-08,brentford,nott'm forest,3,4,a,1,2,a,j linington,20,13,9,6,11,13,12,3,1,3,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-12-08,cardiff,aston villa,3,0,h,1,0,h,t robinson,15,10,12,1,9,9,4,7,0,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-12-08,derby,wolves,0,2,a,0,1,a,l probert,13,12,3,3,6,10,10,5,0,0,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-12-08,hull,burton,4,1,h,1,1,d,d england,27,6,11,2,13,6,5,2,2,1,0,1,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-12-08,leeds,preston,0,0,d,0,0,d,s duncan,12,9,4,1,14,14,6,4,1,1,0,1,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-12-08,middlesbrough,sheffield united,1,0,h,1,0,h,p bankes,15,7,2,3,19,11,4,3,1,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-12-08,millwall,bolton,1,1,d,0,0,d,a davies,14,5,8,2,14,16,4,0,2,3,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-12-08,reading,fulham,1,1,d,0,0,d,s hooper,23,6,6,3,18,7,9,3,3,1,0,1,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-12-08,sheffield weds,qpr,1,1,d,0,1,a,c kavanagh,14,10,4,4,10,16,4,1,0,3,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-13,norwich,sunderland,1,3,a,0,1,a,a madley,14,9,3,5,16,18,13,1,0,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-15,barnsley,nott'm forest,2,1,h,1,1,d,t harrington,13,26,5,7,13,9,2,9,2,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-15,birmingham,bolton,0,0,d,0,0,d,d england,10,12,0,2,13,8,7,4,1,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-15,brentford,bristol city,2,2,d,0,1,a,p bankes,24,8,10,5,16,13,5,3,2,3,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-15,cardiff,sheffield united,2,0,h,1,0,h,l mason,19,13,6,4,11,8,7,6,2,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-15,derby,preston,1,0,h,0,0,d,g eltringham,15,9,5,4,14,15,4,4,2,3,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-15,hull,wolves,2,3,a,1,2,a,j simpson,11,8,4,4,11,8,4,4,2,4,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-15,leeds,fulham,0,0,d,0,0,d,d bond,9,15,1,1,12,10,3,3,2,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-15,middlesbrough,burton,2,0,h,1,0,h,t robinson,16,3,6,0,10,12,3,7,1,2,0,1,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-15,millwall,ipswich,3,4,a,2,3,a,j linington,23,8,6,4,17,19,8,3,1,4,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-15,reading,aston villa,2,1,h,0,0,d,k friend,14,10,5,3,9,10,4,1,2,2,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-16,norwich,qpr,2,0,h,0,0,d,o langford,14,9,6,3,9,9,8,3,1,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-16,sheffield weds,sunderland,1,1,d,0,1,a,s martin,17,8,4,2,7,12,9,3,0,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-18,burton,birmingham,2,1,h,0,1,a,t harrington,12,16,6,5,10,11,4,5,1,0,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-19,aston villa,norwich,4,2,h,2,0,h,j simpson,20,9,8,3,14,11,3,3,1,3,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-19,bolton,derby,1,2,a,0,2,a,s martin,7,10,1,2,12,10,3,2,2,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-19,bristol city,millwall,0,0,d,0,0,d,d england,10,14,3,3,14,18,5,16,3,2,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-19,fulham,sheffield weds,0,1,a,0,0,d,s attwell,8,8,2,3,12,11,6,3,2,0,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-19,ipswich,brentford,2,0,h,1,0,h,o langford,5,22,3,6,14,10,6,11,1,2,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-19,nott'm forest,middlesbrough,2,1,h,1,0,h,g scott,11,17,3,7,5,22,5,5,2,4,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-19,preston,reading,1,0,h,1,0,h,a madley,21,7,8,1,17,18,4,5,2,3,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-19,qpr,hull,2,1,h,0,1,a,j linington,11,12,5,6,17,14,11,5,3,3,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-19,sheffield united,barnsley,1,0,h,1,0,h,t robinson,18,11,6,1,7,10,12,2,3,3,1,1,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-19,sunderland,leeds,0,2,a,0,1,a,a davies,12,8,1,5,13,9,7,4,3,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-19,wolves,cardiff,1,2,a,0,0,d,s duncan,12,17,3,5,14,13,2,4,2,4,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
e1,2017-08-25,bristol city,aston villa,1,1,d,0,0,d,g eltringham,12,12,5,4,11,16,8,1,1,1,0,0,../../data/external/national leagues\season 2017-2018\e1_efl championship_2017-2018.csv
